survey_id,country,survyear,area_id,period,tips,births,pys,asfr,age_group
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_001ze,2016,0,1.9359892802863294,8.914077287684854,0.21718336265279797,Y015_019
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_002ji,2016,0,0,4.9143198400587735,0,Y015_019
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_003ou,2016,0,0,3.538801216813736,0,Y015_019
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_004nq,2016,0,0,5.299376084990394,0,Y015_019
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_005pp,2016,0,0.8376877669271907,12.353793582251347,0.06780814017571848,Y015_019
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_001ze,2016,0,1.317528485312228,8.676761158227402,0.15184565545669454,Y020_024
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_002ji,2016,0,1.7287552944101376,6.846844629862837,0.2524893418597655,Y020_024
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_003ou,2016,0,0,2.3205840546327186,0,Y020_024
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_004nq,2016,0,0,8.313456503391713,0,Y020_024
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_005pp,2016,0,0.9207262685681592,11.87211530639702,0.07755368313109684,Y020_024
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_001ze,2016,0,0.6241918759208416,5.345363014964648,0.11677258853577968,Y025_029
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_002ji,2016,0,3.2084102562236274,7.897275772308234,0.4062679775567551,Y025_029
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_003ou,2016,0,0.8357268505728223,2.495357734972627,0.334912641526322,Y025_029
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_004nq,2016,0,0,6.168081668924544,0,Y025_029
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_005pp,2016,0,1.5703962676134635,16.18446203977847,0.09703110698111031,Y025_029
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_001ze,2016,0,0,4.703406797060602,0,Y030_034
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_002ji,2016,0,0,3.520222580234567,0,Y030_034
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_003ou,2016,0,0.7418591359513848,2.0212007430382464,0.36703882012047473,Y030_034
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_004nq,2016,0,0,3.7096115578411593,0,Y030_034
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_005pp,2016,0,0,13.165341809187135,0,Y030_034
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_001ze,2016,0,0,4.0538563979825994,0,Y035_039
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_002ji,2016,0,0.4804800186370486,2.398131050858804,0.20035603077862738,Y035_039
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_003ou,2016,0,0.6958932495646823,0.9565987946445466,0.7274661576625367,Y035_039
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_004nq,2016,0,0,2.539119963684196,0,Y035_039
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_005pp,2016,0,0,6.854344304851896,0,Y035_039
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_001ze,2016,0,0,2.1131201052183854,0,Y040_044
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_002ji,2016,0,0,2.3130208340158274,0,Y040_044
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_003ou,2016,0,0,0.9408864723919211,0,Y040_044
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_004nq,2016,0,0,0.6070626909883032,0,Y040_044
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_005pp,2016,0,0,5.927961555174872,0,Y040_044
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_001ze,2016,0,0,0.8460456436132013,0,Y045_049
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_002ji,2016,0,0,0.9521251023927794,0,Y045_049
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_003ou,2016,0,0,1.5194460698924146,0,Y045_049
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_004nq,2016,0,0,2.699574249929954,0,Y045_049
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_005pp,2016,0,0,1.5541411105229515,0,Y045_049
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_001ze,2017,0,0,17.021944267464004,0,Y015_019
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_002ji,2017,0,0.7727404564246693,12.525547547854481,0.061693147822270894,Y015_019
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_003ou,2017,0,0,11.230675251035414,0,Y015_019
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_004nq,2017,0,0.946535669488011,13.517018473921269,0.07002547723924375,Y015_019
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_005pp,2017,0,1.5985360234454484,31.64636073069071,0.05051247557496192,Y015_019
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_001ze,2017,0,1.7411169706207192,21.217143273509787,0.08206180012907552,Y020_024
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_002ji,2017,0,1.395265630774188,14.139013689473849,0.09868196335455345,Y020_024
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_003ou,2017,0,0.7664033383875049,6.838144374584125,0.11207767727690235,Y020_024
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_004nq,2017,0,0,18.17785626189864,0,Y020_024
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_005pp,2017,0,4.475064247472334,30.019151814852385,0.1490736405569672,Y020_024
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_001ze,2017,0,1.2588631394816547,12.295250706848314,0.10238613018118307,Y025_029
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_002ji,2017,0,1.8996908241923878,18.854807967657152,0.10075365537803663,Y025_029
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_003ou,2017,0,1.664784266200285,6.956673416015839,0.23930752051225723,Y025_029
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_004nq,2017,0,0,12.33697427646818,0,Y025_029
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_005pp,2017,0,3.663761356486721,40.94738062953243,0.08947486506241405,Y025_029
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_001ze,2017,0,3.6344919052783813,11.783378107740951,0.30844227114215617,Y030_034
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_002ji,2017,0,0,10.7871508027469,0,Y030_034
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_003ou,2017,0,1.8499706089430674,6.657438168643696,0.2778802539475868,Y030_034
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_004nq,2017,0,4.340903144392399,8.507621065784495,0.5102370111252859,Y030_034
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_005pp,2017,0,3.2328510946668696,35.51888960019848,0.09101779732012806,Y030_034
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_001ze,2017,0,0,8.495980875965616,0,Y035_039
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_002ji,2017,0,0,6.350292846555494,0,Y035_039
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_003ou,2017,0,1.750242873206498,3.2338454559183663,0.5412265048112678,Y035_039
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_004nq,2017,0,0,7.765463931831299,0,Y035_039
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_005pp,2017,0,2.9998752850130033,17.160143354434158,0.17481644663754162,Y035_039
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_001ze,2017,0,0.9986583567305932,4.846922774757224,0.2060396674631596,Y040_044
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_002ji,2017,0,0,5.610341157982048,0,Y040_044
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_003ou,2017,0,0,1.8132490582046945,0,Y040_044
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_004nq,2017,0,0,1.5383373822221467,0,Y040_044
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_005pp,2017,0,1.3355349301432,16.349914945662878,0.08168451851778445,Y040_044
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_001ze,2017,0,0,1.6920912872264027,0,Y045_049
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_002ji,2017,0,0,2.555964952958824,0,Y045_049
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_003ou,2017,0,0,5.567748568648312,0,Y045_049
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_004nq,2017,0,0,5.670014506843694,0,Y045_049
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_005pp,2017,0,0,3.5545198886942524,0,Y045_049
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_002ji,2018,0,0,0.31457346166713057,0,Y015_019
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_006tw,2016,0,0,13.16855076600027,0,Y015_019
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_007ha,2016,0,1.5241747979433058,7.380410674768927,0.20651625839113974,Y015_019
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_008wj,2016,0,0,4.951410524374034,0,Y015_019
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_009cc,2016,0,0,6.330659756061113,0,Y015_019
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_010vd,2016,0,0,4.07955909964344,0,Y015_019
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_006tw,2016,0,0.8247468798687173,10.760425945387633,0.07664630415696864,Y020_024
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_007ha,2016,0,0,11.886166036118524,0,Y020_024
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_008wj,2016,0,0.721458529462684,4.1193222016790445,0.17514010658564555,Y020_024
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_009cc,2016,0,0,9.193607974505493,0,Y020_024
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_010vd,2016,0,0,5.130030947125861,0,Y020_024
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_006tw,2016,0,0,9.102034230963884,0,Y025_029
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_007ha,2016,0,0.8584321198774242,12.122233287347619,0.07081468402141695,Y025_029
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_008wj,2016,0,0,5.809333335812356,0,Y025_029
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_009cc,2016,0,0,7.137439394705864,0,Y025_029
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_010vd,2016,0,0.8970967649399803,4.5326118865315275,0.19792048986273608,Y025_029
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_006tw,2016,0,0,7.745425010206278,0,Y030_034
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_007ha,2016,0,0,5.3939023368619194,0,Y030_034
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_008wj,2016,0,0.8280224107577309,2.198944871550735,0.3765544200177218,Y030_034
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_009cc,2016,0,3.0555193920735335,6.9371705825179735,0.4404561421299917,Y030_034
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_010vd,2016,0,0,3.4304723652558233,0,Y030_034
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_006tw,2016,0,0,4.098183649222449,0,Y035_039
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_007ha,2016,0,1.2555631084523757,4.463532413103426,0.28129360162513123,Y035_039
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_008wj,2016,0,0,4.742127815403733,0,Y035_039
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_009cc,2016,0,1.008228323045074,3.081530391943613,0.3271842866391963,Y035_039
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_010vd,2016,0,0,3.0495077787920546,0,Y035_039
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_006tw,2016,0,0,3.436245450216131,0,Y040_044
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_007ha,2016,0,0,1.1599834503080568,0,Y040_044
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_008wj,2016,0,0.8106937143800335,1.6860168081034483,0.48083370846816137,Y040_044
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_009cc,2016,0,0,3.548673845861481,0,Y040_044
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_010vd,2016,0,0,0.509738003098565,0,Y040_044
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_006tw,2016,0,0,3.7236042119897776,0,Y045_049
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_007ha,2016,0,0,1.3553386312780658,0,Y045_049
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_008wj,2016,0,0,1.859755842586631,0,Y045_049
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_009cc,2016,0,0,3.004191396855275,0,Y045_049
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_010vd,2016,0,0,1.1035005308736183,0,Y045_049
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_006tw,2017,0,0.8249668589457129,26.641945687712113,0.0309649628677911,Y015_019
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_007ha,2017,0,0,12.667012631936098,0,Y015_019
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_008wj,2017,0,0.5729383675760522,15.630715807157396,0.0366546468277352,Y015_019
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_009cc,2017,0,0,11.145446525794208,0,Y015_019
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_010vd,2017,0,0,9.731017707453438,0,Y015_019
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_006tw,2017,0,3.0290252880043163,22.873243307955107,0.13242657576902742,Y020_024
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_007ha,2017,0,3.2716903088887546,26.435795296262157,0.12375985939607233,Y020_024
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_008wj,2017,0,0,10.72239479364233,0,Y020_024
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_009cc,2017,0,0.8186985921293936,16.770215688619626,0.04881860837872035,Y020_024
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_010vd,2017,0,0.7615223909932487,17.497828334285934,0.04352096594187587,Y020_024
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_006tw,2017,0,0.790898124432522,18.6110907399743,0.04249606514108126,Y025_029
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_007ha,2017,0,3.0157148470077093,22.851408076674247,0.13197063554635058,Y025_029
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_008wj,2017,0,3.7616242014158483,17.367523406348344,0.21658955703729546,Y025_029
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_009cc,2017,0,4.065296661359127,16.88675875133699,0.24073871849666006,Y025_029
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_010vd,2017,0,2.6042151934072093,11.595221650882541,0.22459382595838484,Y025_029
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_006tw,2017,0,2.2265706725330507,18.157322753705323,0.12262659549182049,Y030_034
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_007ha,2017,0,0,15.10983117774813,0,Y030_034
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_008wj,2017,0,1.1533852758558518,7.6769919120203,0.15023921987594271,Y030_034
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_009cc,2017,0,2.3086432640495014,13.526430911983772,0.17067645405294266,Y030_034
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_010vd,2017,0,0,11.869677383594716,0,Y030_034
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_006tw,2017,0,1.0761920329691632,9.512567065872974,0.1131337130678511,Y035_039
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_007ha,2017,0,3.1972190986130036,7.392128496692075,0.43251671017944787,Y035_039
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_008wj,2017,0,1.1832313558782896,12.627418738758921,0.09370334352233439,Y035_039
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_009cc,2017,0,0.7387878991759766,6.593512295847874,0.11204770174482162,Y035_039
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_010vd,2017,0,0.9903763388037093,9.285212912434528,0.1066616725048299,Y035_039
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_006tw,2017,0,0,8.373097759859562,0,Y040_044
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_007ha,2017,0,0,4.605449930808015,0,Y040_044
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_008wj,2017,0,0,6.962944286566315,0,Y040_044
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_009cc,2017,0,0,7.0567367123553,0,Y040_044
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_010vd,2017,0,0,2.345674408953516,0,Y040_044
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_006tw,2017,0,0,8.937177672594947,0,Y045_049
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_007ha,2017,0,0,2.7106772625561315,0,Y045_049
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_008wj,2017,0,0,6.4191707667491595,0,Y045_049
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_009cc,2017,0,0,6.487445798963857,0,Y045_049
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_010vd,2017,0,0,3.3105015926208545,0,Y045_049
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_006tw,2018,0,0,0.6343333852206248,0,Y030_034
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_011kt,2016,0,0.8893566268391074,1.3409807977639545,0.663213543640657,Y015_019
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_012mv,2016,0,0,5.830651475862506,0,Y015_019
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_013xi,2016,0,1.4444198002790876,4.397579756821922,0.3284578973328166,Y015_019
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_011kt,2016,0,0,2.1204076169639103,0,Y020_024
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_012mv,2016,0,0,1.0478497306445156,0,Y020_024
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_013xi,2016,0,1.7723394804692,3.006704174178308,0.5894625403091266,Y020_024
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_011kt,2016,0,0,2.8185031031835077,0,Y025_029
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_012mv,2016,0,2.143782863028996,2.7767248503053827,0.7720544809447807,Y025_029
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_013xi,2016,0,0,0.7950030013000787,0,Y025_029
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_011kt,2016,0,0,2.295681849402419,0,Y030_034
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_012mv,2016,0,0,1.7605926610700628,0,Y030_034
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_013xi,2016,0,0,1.1500617837126232,0,Y030_034
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_011kt,2016,0,0,1.0929161585741654,0,Y035_039
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_012mv,2016,0,0,0.4950116058424401,0,Y035_039
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_013xi,2016,0,0,1.4768429712355182,0,Y035_039
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_011kt,2016,0,0,2.106954107343211,0,Y040_044
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_012mv,2016,0,0,0.882020388735682,0,Y040_044
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_013xi,2016,0,0,0.8434786845118267,0,Y040_044
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_012mv,2016,0,0,1.1372662633769346,0,Y045_049
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_013xi,2016,0,0,0.5153642149824096,0,Y045_049
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_011kt,2017,0,0,3.778665363771412,0,Y015_019
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_012mv,2017,0,0,13.934429176974986,0,Y015_019
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_013xi,2017,0,0,12.22115571067503,0,Y015_019
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_011kt,2017,0,1.533565697164167,6.445565917289707,0.23792568671906708,Y020_024
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_012mv,2017,0,0,1.0503530820366471,0,Y020_024
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_013xi,2017,0,0,11.224744856179878,0,Y020_024
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_011kt,2017,0,0,7.919171429453302,0,Y025_029
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_012mv,2017,0,1.7834394453739215,7.5041495365734825,0.23766043529407987,Y025_029
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_013xi,2017,0,0,2.9557828989795474,0,Y025_029
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_011kt,2017,0,0,6.928732401310626,0,Y030_034
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_012mv,2017,0,1.886798723708996,5.35221121805388,0.3525269550918537,Y030_034
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_013xi,2017,0,0,2.464172883473821,0,Y030_034
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_011kt,2017,0,0,3.5732246555350127,0,Y035_039
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_012mv,2017,0,0,0.9900232116848802,0,Y035_039
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_013xi,2017,0,0.9796741566355167,6.172924773620132,0.15870502113068577,Y035_039
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_011kt,2017,0,0,6.465847177302073,0,Y040_044
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_012mv,2017,0,0,2.1529918925464844,0,Y040_044
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_013xi,2017,0,0,2.493106825635889,0,Y040_044
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_011kt,2017,0,0,0.34808909358027545,0,Y045_049
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_012mv,2017,0,0,2.7337275244514427,0,Y045_049
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_013xi,2017,0,0,2.462268256444815,0,Y045_049
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_015ue,2016,0,0,0.3768689355288842,0,Y015_019
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_016xf,2016,0,0,0.5848899934653767,0,Y015_019
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_015ue,2016,0,1.4281844573666453,0.15670834632250824,9.113646406729474,Y020_024
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_016xf,2016,0,0,0.3082958683424204,0,Y020_024
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_015ue,2016,0,0,0.2525578717061326,0,Y025_029
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_016xf,2016,0,0,0.18459025795500203,0,Y025_029
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_015ue,2016,0,0.5038707584009658,0.0829203393862082,6.076564111178404,Y030_034
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_016xf,2016,0,0,0.179627580685313,0,Y030_034
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_015ue,2016,0,0,0.038724605884306804,0,Y035_039
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_016xf,2016,0,0,0.06427876041013222,0,Y035_039
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_015ue,2016,0,0,0.30585650994724967,0,Y040_044
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_015ue,2016,0,0,0.13352934772935454,0,Y045_049
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_014gb,2017,0,0,2.002898911968709,0,Y015_019
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_015ue,2017,0,0.44350866348556833,6.6025375045770165,0.06717245652570983,Y015_019
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_016xf,2017,0,2.200600921753781,8.667300500707436,0.2538969222971057,Y015_019
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_014gb,2017,0,0,2.583027639688336,0,Y020_024
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_015ue,2017,0,0.45231569850345354,5.84669558328424,0.07736262168268664,Y020_024
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_016xf,2017,0,2.698509778989931,6.516116916430356,0.4141285083736991,Y020_024
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_014gb,2017,0,1.0296648488534395,4.87600004102917,0.21116998363193404,Y025_029
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_015ue,2017,0,4.324974440038492,3.7205245440031245,1.1624636227732033,Y025_029
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_016xf,2017,0,1.089917965756002,3.9254848848698467,0.27765180550227475,Y025_029
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_014gb,2017,0,0,0.7329634132893027,0,Y030_034
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_015ue,2017,0,0.49117331423353255,2.477891478495006,0.1982222863657677,Y030_034
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_016xf,2017,0,1.1076201335426474,1.434646872203718,0.7720507080890682,Y030_034
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_014gb,2017,0,0,1.3869020234474343,0,Y035_039
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_015ue,2017,0,0,3.4285605457512327,0,Y035_039
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_016xf,2017,0,0.9075531729404241,2.8899058848149233,0.3140424668184466,Y035_039
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_014gb,2017,0,0,0.7264975637648927,0,Y040_044
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_015ue,2017,0,0,4.025725173148419,0,Y040_044
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_014gb,2017,0,0,0.863515886534178,0,Y045_049
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_015ue,2017,0,0,1.708069244050185,0,Y045_049
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_018qb,2016,0,0,0.1106344587704372,0,Y015_019
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_019ov,2016,0,0,0.1833941818119056,0,Y015_019
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_018qb,2016,0,0,0.33278838615865564,0,Y020_024
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_018qb,2016,0,0,0.08552642449883267,0,Y025_029
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_019ov,2016,0,0,0.2906780663357078,0,Y025_029
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_018qb,2016,0,0,0.2473582008808782,0,Y030_034
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_018qb,2016,0,0,0.08477195165456262,0,Y035_039
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_019ov,2016,0,0,0.15181501844460968,0,Y035_039
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_017vo,2017,0,0,3.7143547173939564,0,Y015_019
CIV2017PHIA,Cote d'Ivoire,2017,CIV_2_018qb,2017,0,1.3276135052452465,2.278997318014307,0.5825428115913702,Y015_019
